"4天赚了15万，爽歪歪","other"
"出 上清 DVP在账隔夜 1亿","fund"
"出21天 28天 7000万   非永续 非通道 不看中债资信
出21天 28天 7000万   非永续 非通道 不看中债资信","fund"
"我觉得这话说得就没意义啊","other"
"黄河旋风之前是不是有过什么负面啊","other"
"我早上先开车去松江再换地铁去陆家嘴","other"
"齐成搞得跟傻逼似得","other"
"出2-7天1亿 上清 国企AA+ ，非永续，非负面，非ppn，限公募自营户 不看中债资信","fund"
"燃料电池不可能","other"
"她们觉得自己太美了，离异的都能嫁皇室，为啥我就不能找个有房的","other"
"不要，这种0.25以内的，用x-bond多舒服","other"
"出7D - 28D 不限户 好名字AA+ 非永续 非次级
出7D - 28D 不限户 好名字AA+ 非永续 非次级
单独对券！ 不看中债","fund"
"太小众","other"
"非银","other"
"出7D整量，押AA+非永续，看一年内中债资信，不限户","fund"
"出  3天 7天-14天  21天 1月  AA+CD/AAA信用，可永续，看中债
出  3天 7天-14天  21天 1月  AA+CD/AAA信用，可永续，看中债","fund"
"出  14天  21天 1月  AA+CD/AAA信用可永续，看中债
 出  14天  21天 1月  AA+CD/AAA信用可永续，看中债","fund"
"之前沟通  HK直接甩一张图给你   然后就不吭声了","other"
"好的收到","other"
"刚果叛军已经占领钻石矿","other"
"海关总署：中国1~6月进口按人民币计同比增长1.4%。","other"
"一旦出轨 就是洪水猛兽","other"
"这人和东旭没任何关系","other"
"代寻","other"
"粗隔夜-6天 国企aa","fund"
"华泰这没打钱已经是违约了吧。。。","other"
"出7天，1M资金，押利率，限银行","fund"
"高价借6000w跨月资金，押国企AA，欢迎小窗，谢谢","fund"
"皖经呢","other"
"出隔夜6200","fund"
"出 隔夜 1000+1000+1000+1000+2500
押券国企AA 对户对券","fund"
"出21天资金，押利率，限银行农信[CQ:face,id=63]","fund"
"隔壁一堆忽悠","other"
"整量借隔夜 押国股cd","fund"
"[CQ:image,file=6E086FE5DE525013F393AD056C9BBB06.gif]","other"
"好舒服","other"
"谁知道呢？里面涉及的人和利益太多太复杂，包括低价的债，大多不过是另一种方式进了某些人的口袋，算了涉及太多还是不说了","other"
"看还能坚持多久","other"
"还是别结婚了","other"
"半年期到期，还是个企业债","other"
"有啥难打的","other"
"很少","other"
"华讯 昨天公告了子公司的地块抵押","other"
"市场没形成有效预期吧","other"
"出21D  6300W，押3A信用，AA+存单，非永续非PPN","fund"
"JD在互联网里面本来也不算好去处","other"
"利率再怎么说都不会暴雷","other"
"npy？","other"
"谁找30+的？","other"
"债券名称：南通市XX投资有限公司非公开发行2019年公司债券(保障性住房）(第二期)
发债主体：南通市XX建设投资有限公司
发行规模：发行总额不超过5亿元
债券期限：3+2年期
利率上限：5.0%-6.0%
流通场所：上交所
信用评级：主体AA+（大公国际、联合资信），债项无评级
发行时间：7月24日14:00-16:00簿记
主承销商：东北证券

联系人：辛爽，13611887459","first"
"交易所会认吗？","other"
"老师待遇不错","other"
"我的天，楼歪的一塌糊涂","other"
"Qianlulu是谁？","other"
"广东华兴银行（AA+，2000+，不良率低）今日询发存单：
3M 3.05%
9M 3.30%
1Y 3.40%
欢迎选购[CQ:face,id=63]","first"
"出7D  5000W，押3A信用，AA+存单，非永续非PPN","fund"
"特朗普天天反反复复的","other"
"出11-13D 21D 1-4M","fund"
"制造业，呵呵，有哪个制造业民企还不错的","other"
"[CQ:image,file=09BC2313E348092C746DC7DDBBD8FACA.png]","other"
"交易所各种神操作啊，以后还是老老实实的银行间，打死不买交易所债","other"
"出隔夜，国企AA+","fund"
"就是找接盘侠罢了","other"
"卖了不背锅吗","other"
"出7天或21天资金，押利率，限银行","fund"
"康得新现在什么价格出啊都","other"
"出  在帐  7d  整量  aaa信用，aa+存单","fund"
"出隔夜2000W 押AAA信用或CD","fund"
"截至2019年3月31日，银泰5号避险添利（管理人为银泰证券有限责任公司）持有16皖经02（136545）市值998.71万元;民生增强收益债券C（管理人为民生加银基金管理有限公司）持有16皖经03（136699）市值6988.1万元;民生加银信用双利债券A（管理人为民生加银基金管理有限公司）持有16皖经03（136699）市值7986.4万元;世纪黄金鼎信用甄选六号（管理人为世纪证券有限责任公司）持有16皖经03（136699）市值2453万元;太平洋红宝石3号（管理人为太平洋证券股份有限公司）持有16皖经03（136699）市值4124.9万元。","other"
"出7天、8天-14天-21天、1~3m押AA+中债资信对券，可押永续债，银行二级债，地方债","fund"
"出隔夜1.5亿，限自营，AAA核券","fund"
"出2天  国企aa","fund"
"[CQ:image,file=0C17BEF4034981C53B37828EF03D5867.jpg]","other"
"借4天 1亿  押利率","fund"
"资产支持证券算衍生品嘛","other"
"出1-7D资金4000W  押利率","fund"
"都是银行代销的","other"
"出13D左右月内 限银行 押利率或AAA存单~~~","fund"
"筑工投下面几只债也快回售了","other"
"字太难看了，不出+1","other"
"那还是养狗吧 养只拉布拉多","other"
"关键那个男的长得还行，还是研究天才，我也好想要这样的舔狗","other"
"我特么以为这个是故事会群","other"
"飞机比较实用一点","other"
"出6天和14天资金，中债

出6天和14天资金，中债","fund"
"出14-28天资金，可押AA+国企，优质民企，非永续非负面，不看中债","fund"
"收益率 还是 价格","other"
"我怀疑你在开车，但是没有证据","other"
"你去敲下看看","other"
"借隔夜 押利率，求小窗","fund"
"是因为我是老客户，招商就差别对待了？","other"
"符合预期","other"
"[CQ:face,id=201]九州证券7-8月发行汇总，欢迎金主小窗[CQ:face,id=201]
1、非公开【重庆江津华信（第一期）】地方国企（江津区主力平台）/AA+/14亿元/3+2年/4.4-6.0%/上交所/过往发债：19江津华信CP002/7月30号薄记发行
2、非公开【重庆合川城投（第一期）】地方国企（合川区主力平台）/AA+/30亿元/3+2年/5.8-6.8%/上交所/过往发债：19合川城投MTN001/8月初发行
3、企业债【重庆长寿开投（第一期）】地方国企/AA+;AA+/10亿元/7年期/6.0-7.0%/银行间/8月发行
4、非公开【遵义道桥建设（第一期）】地方国企/AA+/3+2年/50亿/6.2-7.6%/上交所/8月发行
5、小公募【福州市建工（第一期）】地方国企（福州市国资委）/AA;AA/8+2亿元/3+2年期/上限6.4%/上交所/过往发债：19福州建工SCP002 /8-9月发行
6、非公开【北京威凯建设（第一期）】地方国企（海淀区国资委）/主体AA-债项AAA/本期6亿/3+2年/上限6.2%/北京海国鑫泰投资控股中心提供担保（AAA）/上交所/拟定8月下旬
7、ABS【蒙能集团】地方国企/评级AAA，AA+/A1-A4/B1-B4期限为0.38-1.79年，A5-A10/B5-B10期限为1.79+2+1年，优先级15亿元，5.8-7.6%，8月发行","first"
"你刚刚说的几个都是结构化鼻祖好吧","other"
"海伟过一周还钱 没问题吧","other"
"这家正常吧？","other"
"稳定和高收入很难兼得的","other"
"出隔夜  出3-4天  国企aa","fund"
"央行：刚平息完降息预期，又来","other"
"难道今天的招标就是他们投出来的","other"
"都是市场化交易 有人愿意卖有人愿意买就行","other"
"减点出在账隔夜3000万","fund"
"我是信评","other"
"是的，人家该买还是买","other"
"出7d-14d AA+ 可永续","fund"
"淡定","other"
"而是回售登记的金额比正源给的钱要多","other"
"出隔夜1e,押利率，限银行[CQ:image,file=A2CA8C108ACA4ABDFEF6F12D1921ED71.gif]","fund"
"有没有确定","other"
"也许是报案之后迫于压力原路返回了","other"
"出 1000W 1600W 4200W   1-14D ，国企AA 可PPN [CQ:image,file=92452E819683BC6F5B574784E33027BB.jpg]","fund"
"出  7d   6200w-1e  aaa信用，aa+存单
出  14d   9500w   aaa信用，aa+存单","fund"
"没准真知道啊，如果自营或者资管也买了。那可能确实有些内幕消息","other"
"对呀，为啥有的可以买垃圾债？","other"
"都是+0的","other"
"出14D-3M资金，可押AA+国企，优质民企，非永续非负面，不看中债","fund"
"有没有想 只想要个孩子 但不想要伴侣的 哈哈","other"
"[CQ:rich,url=https://qqweb.qq.com/m/qunactivity/activity.html?_wv=536871939&amp;_bid=244&amp;from=obj&amp;activityid=459708116_1563257450894,text=我报名了活动 “高收益债线下沙龙第四期——债市热点讨论” 7月21日02:00
地点：君咖啡]","other"
"地产和城投的非标供给不行吧","other"
"比如新疆的就是一路绿灯","other"
"出7D 7400W， 国企AA+","fund"
"加点借隔夜  押利率","fund"
"[CQ:rich,text=新人入群]","other"
"出14d AA+ 整量 可永续","fund"
"这就是神奇之处","other"
"据说12年本科毕业，然后事发时也就是一两年以前就是部门总了，好像？？","other"
"出 上清隔夜 1.15亿 
押AA+存单 AAA信用 对券
可过剩可永续 不看中债资信","fund"
"买个别的牌子，这个预算","other"
"旅游产业嘛的","other"
"地产10-30的，就那么几家不是网红吧","other"
"谁去处置？？","other"
"出7D整量，押AA+非永续，看一年内中债资信","fund"
"[CQ:face,id=110]","other"
"出秒到隔夜3000万，押利率","fund"
"中美利差那么大","other"
"信用下沉借贵钱或者压根接不到的利差还没aaa借场内利差高","other"
"出13天资金1亿，押利率，限银行","fund"
"股权冻结而已，还好吧","other"
"发了一堆理财，收益率20%，30%

坑了好多石家庄老头老太","other"
"韭菜朋友都知道","other"
"没看到啊","other"
"各位大佬活着不好么，为啥要搏这些个民企呢？不太懂","other"
"问下，中国林业集团最近有没有什么负面","other"
"出隔夜1.5e，押利率，限户","fund"
"就怕月末美联储降息50bp，超预期。","other"
"百万级","other"
"出5000万秒到隔夜  押利率  不限机构","fund"
"啥瓜？","other"
"出隔夜 押利率","fund"
"不利率真好 多舒服","other"
"出  7天  14天-1月  AA+CD/AAA信用可永续看中债
预约  出  21天-1月  AA+国企，可永续，不看中债","fund"
"有用啊","other"
"01跑尼桑大沙发都够呛","other"
"出7d 14d AA+国企限户","fund"
"出7d-1m，国企2a可ppn出7d-1m，国企2a可ppn，对券对户，押上清，对券对户，押上清","fund"
"规范起来  该踢的踢","other"
"感觉很快就能进入GC主义阶段了","other"
"出7天资金，出14天以上资金，押利率。","fund"
"出6D 中债5000W，国企AA+ 不看中债资信","fund"
"出14d  AAA国企，不看中债资信，可永续过剩，非SCP非CD","fund"
"交易所这个回售转售和撤销回售把自己弄懵逼了","other"
"对有的人就不重要","other"
"止盈一半都是好的","other"
"出7D整量，押AA+非永续，看一年内中债资信","fund"
"收2Y内高收益城投债，代友出16凯迪债","second"
"整量出 7D  14D  AA+对券限户
整量出 7D  14D  AA+对券限户","fund"
"大哥大哥","other"
"搞笑了","other"
"明白了，多谢啦。那这应该不具有规律性了，根据存款、上期缴纳情况来定得","other"
"如果有机构用民企来做这种返费 折价很多","other"
"那只是部分的私募","other"
"柯桥不给他担保啊","other"
"朝阳现在是一区对多校 摇号 但是是17年7月之后办证的","other"
"出14D 21D-3M","fund"
"[CQ:image,file=FF10372B8C91DC67C8DCA7920D2E072C.png]","other"
"出13天资金，出一个月以上资金，押利率。","fund"
"[CQ:face,id=63]恒丰今日簿记：
【19海国鑫泰MTN004】AAA，国企，3年，10亿，4.5-5.5%，团费5分，25日缴款；
请大家们多多支持
联系人：王欣  Q：3367563670， T：18519185390","first"
"一个看未来增长，一个看能不能还钱","other"
"[CQ:image,file=B5890AC9DB758DF5394BD16F1FF08D36.jpg]","other"
"我看","other"
"出券借钱","other"
"这个都没有名字啊","other"
"腻害了","other"
"出 隔夜 1000w 国企AA+","fund"
"驴得水","other"
"讲讲故事啊 怎么个体贴入微","other"
"留着过年吧，老哥","other"
"出  3天 7天-14天  21天 1月  AA+CD/AAA信用，可永续，看中债
出  3天 7天-14天  21天 1月  AA+CD/AAA信用，可永续，看中债","fund"
"别说了  天气热 我都半个月没过性生活啦","other"
"遵义","other"
"这种问题……匿了匿了","other"
"你从财新里搜合晟就能找到","other"
"但买了新房将来没法变现，谁还买呢","other"
"[CQ:image,file=BC46509A4B172C02B741AAD05A592B51.png]","other"
"基本面下行还有空间","other"
"楼上……这个已经回售了","other"
"失业风险就算了。。。还有被抓进去的风险。。","other"
"出 10D的海航集团，57D的东旭集团，QQ45104317","second"
"杜总几岁啊","other"
"TM 我跟它家做过协回。。。结果发现是私募 曹","other"
"腻害！","other"
"出5天6天 7天 1000W押AA+永续与民企需对券 不看中债资信","fund"
"讲道理，做结构化如果不是法不责众，难免说是有操纵证券价格的嫌疑吧","other"
"但是苦了交易员了","other"
"体贴入微","other"
"感觉水的一笔","other"
"只有几个城市可以玩地产","other"
"AJ是啥","other"
"消息 属实吗？","other"
"从一开始就感觉信达和公司的心不在一起，信达的人守护总感觉不对","other"
"贵州其实整体统筹力还是挺强的","other"
"所以啊","other"
"70块的需要小心","other"
"海航上顿不知下顿在哪的","other"
"不少医生感染的","other"
"出隔夜，押利率，限银行","fund"
"出7天1900万","fund"
"谈天说债 附件二 二毛推荐的电影","other"
"没有吧","other"
"出7d  AA+可永续银行二级  看中债资信
出7d  AA+可永续银行二级  看中债资信","second"
"东吴 暖流 蓝石 西南资管 光大信托 海通资管 新华 泰舜，把结构化和个人返费落实到极致了？出给他们钱，私下送美女过夜不？","other"
"好吧","other"
"2.75%","other"
"不可能的","other"
"出1500w 2d~~~","fund"
"出隔夜，国企AA+","fund"
"huan/出14D  国企AA对券对户","fund"
"券商自营借隔夜，押利率~~求小窗~","fund"
"假国企最不可信","other"
"大连港不是大三A么","other"
"出七天5000万，押利率限银行","fund"
"出秒到隔夜    四点还款","fund"
"你妈想，这闺女不靠谱，还是楼下小伙子靠谱","other"
"出7-14D    1亿  AAA国企对券 非永续 不看中债    限户","fund"
"这债不行","other"
"都没法处置","other"
"暖流 佑瑞持 合晟 中海外都算比较克制的","other"
"现在转售可是个利润点","other"
"出7天-1个月5000万，押利率，欢迎小窗","fund"
"中国第一个人艾滋病人。。。好像是被黑人弄的。。。","other"
"出一个月资金，押利率。","fund"
"出7d 9500w，押AA+对券不看中债，可永续，欢迎小窗","fund"
"QLL可是会连跳的，一个又比一个强，而且3男的都是初婚，对比ZL都没转正过，到处长就止步不前了","other"
"国家队的护盘像亨利","other"
"你女朋友好看吗 本人","other"
"太平洋票据不是做的挺多的","other"
"李克强指出，上半年实施更大规模减税降费、定向降准等措施对应对外部挑战、稳定经济运行发挥了关键作用。要坚持实施积极的财政政策、稳健的货币政策和就业优先政策，适时预调微调，运用好逆周期调节工具。要切实兑现全年减税降费近2万亿元的承诺，稳定企业预期。疏通货币政策传导渠道，降低中小微企业融资成本。","other"
"出2D 3700W","fund"
"胜在清纯，虽然是绿茶吧","other"
"海伟要是没凉那买的人真是爽翻了","other"
"【匿名】张友士 2019/7/16 16:06:55
刚兑时代升上来的人水平都有点差 特别是中小券商银行","other"
"据说17鸿达01的钱还没找好？？","other"
"我也好奇到底多少钱","other"
"人家昆山都能赚千万，还是你们菜","other"
"美联储降息后国内哪会那么快反应","other"
"出   1-4D  5000 国企AA  非通道非PPN（对户对券）","fund"
"都不了解内情的人瞎说，今天肯定有大佬接货","other"
"锦州银行咋了，有谁知道吗？","other"
"够我小半年工资了","other"
"同志们醒一醒","other"
"感觉销售最乱 你看这个在汇添富和兴业的销售负责人   长的也不咋地 还把小姑娘忽悠的团团转","other"
"出 7d  14d-1m 国企AAA不看中债资信对券","fund"
"出  14天  21天 1月  AA+CD/AAA信用可永续，看中债
出  14天  21天 1月  AA+CD/AAA信用可永续，看中债","fund"
"两个人承担，相对好点","other"
"换  跨月 1000","other"
"说有钱啊","other"
"等着月末美联储来拯救吧","other"
"出21天以上资金  5000万 押利率  限银行","fund"
"出在账隔夜 2000w 国企AA 对券对户","fund"
"恒丰银行今日主承发行：[CQ:face,id=138]
【苏州阳澄湖旅游PPN】AA，国企，3年，3亿，5.1-5.7%,7.16-7.17簿记，7.18缴款，佣金0.05%，X机构盖章参团~
【19山东公用SCP002】AA，国企，270天，1亿，4-5%，7.17-7.18簿记，7.19缴款，佣金0.07%~
簿记联系人：韩月明 13601189947 Q1766094204","first"
"出补头寸神器 隔夜 800w左右 押2A+
非民企 可永续过剩 限公募自营银行理财","fund"
"我想起了 大日图 大日免 太白兔","other"
"结构 怎么样呢","other"
"永远不要当招行客户","other"
"两轨并一轨就是这样么","other"
"据说新三系很受欢迎","other"
"【平安租赁七期ABS】原始权益人：平安国际融资租赁有限公司、平安国际融资租赁（天津）有限公司。发行总额15.2905亿，上交所。
优先A1（AAA），6.5亿，加权期限0.46年，实际期限0.89年，区间3.5-4.5%；
优先A2（AAA），6.5亿，加权期限1.73年，实际期限2.39年，区间3.8-4.8%；
优先B（AA+），1.07亿，加权期限2.78年，实际期限2.89年，区间6-7%
还本付息方式：按季付息，本金按季过手摊还","first"
"出隔夜 最后1.09e 押2A+ 非民企 
可永续过剩次级债 限公募自营银行理财","fund"
"[CQ:image,file=311C3FF7107D9486202FF15984796CBE.jpg]","other"
"发出来不给次级资金","other"
"出隔夜 7天 14天-1M 押AA+  不看中债资信  永续民企需对券","fund"
"[CQ:image,file=CE0F508B5E150373A8C1460179E96AD5.png]","other"
"我觉得这个差几个bp，也算飞了","other"
"今天有啥八卦吗？","other"
"出2000w 7d   1500w隔夜，国企AA民企AAA，对券对户","fund"
"泰舜老板就是个小农商行出来的吗？","other"
"HUIKONG da到底做啥。。","other"
"谢谢大佬","other"
"出隔夜 最后1.09e 押2A+ 非民企 
可永续过剩次级债 限公募自营银行理财","fund"
"找挣钱机会","other"
"看美联储降多少了","other"
"那个宏是开放的 你们自己可以再上面修改代码 修改后新增一些功能","other"
"T是真的砸不动","other"
"只要不是瞒着老公老婆就没问题","other"
"阿姨你q都要不起吗？","other"
"我这有一个32岁的老实处男，你要么","other"
"出14D-3M资金，可押AA+国企，优质民企，非永续非负面，不看中债","fund"
"[CQ:image,file=BF4214DBDAE4C63595BDDD4E407F647F.png]","other"
"出7D，AA+非永续，看一年内中债资信，不限户","fund"
"国债一直有。 国开感觉是暗搓搓做这事吧","other"
"出2点几的隔夜 和买货币有啥区别","fund"
"你牛叉","other"
"除了负债，还得有外形","other"
"昨天成交了近5000万","other"
"出    14天  1-2月  AA+CD/AAA信用可永续看中债
出    隔夜   1.5亿  AA+CD/AAA国企  不看中债
出    1月  AA+国企，不看中债","fund"
"出隔夜/6D AA 对券对户","fund"
"蓝石现在怎么样？","other"
"出   7天  14天  1-2月  AA+CD/AAA信用，可永续，看中债
出   7天  14天  1-2月  AA+CD/AAA信用，可永续，看中债","fund"
"你们啥眼神啊感觉一般啊","other"
"一帮搞研究的总是走极端，不说了不说了，鄙人错了","other"
"出隔夜或14D  0.37  押国企AA+  对券","fund"
"面基，是啥意思","other"
"出 7d 1.22e+1500w aaa非永续 对券","fund"
"税前100W也很好了","other"
"哈哈，他是不是说，如果企业没造假的话，钱是能还的","other"
"7月19日10时19分，18新城控股PPN002（031800291）银行间显示成交价62.0000元，较昨收价100.0000元，跌幅-38.00%。18新城控股PPN002（031800291）票息6.90%，剩余期限3.78年。发债主体新城控股集团股份有限公司，最新主体评级AAA，所属行业房地产。（财汇资讯","second"
"买了佛冷！","other"
"[CQ:image,file=650B43AE0947D28C736AAD87007E676C.jpg]
谁有此图步兵？？？？","other"
"出7D整量，押AA+非永续，看一年内中债资信","fund"
"出8D AAA 对券对户","fund"
"出  4天  7天-14天  21天 1月  AA+CD/AAA信用可永续，看中债
出  4天  7天-14天  21天 1月  AA+CD/AAA信用可永续，看中债","fund"
"嗯嗯","other"
"毛尖低是啥？","other"
"出7d 限公募、自营 整量起","fund"
"[CQ:image,file=C990061D7AD167C6DF93BBE1D52C9ECB.png]","other"
"来吧再拉个小群","other"
"出隔夜  AA  4000w","fund"
"空他丫的","other"
"【平安银行-首旅集团MTN】
全称：北京首都旅游集团有限责任公司2019年度第二期中期票据
1、发行人：北京首都旅游集团有限责任公司
2、实际控制人：北京市人民政府国有资产监督管理委员会
3、公司性质：地方国企
4、所属地区：北京
5、发行规模：20亿
6、债券期限：3年与5年双向回拨
7、发行利率：3年期3.6-4.2%；5年期4.0-4.6%
8、主体/债项评级：AAA（联合资信）
10、发行时间：7月18-19日簿记","first"
"不然就又挖坑埋人了","other"
"这算利益输送吗","other"
"我刚刚说的都是事实啊，有人想看证据么","other"
"出1-3个月资金，押利率，限银行，[CQ:face,id=119][CQ:face,id=119][CQ:face,id=119][CQ:face,id=119][CQ:face,id=119][CQ:face,id=119]","fund"
"求姐姐亲亲","other"
"城投爆了就真是系统性风险了吧","other"
"杠杆加起来 不就倒挂了","other"
"杨波，硕士学历，1997 年 7 月—2001 年 9 月，任职于天津磁卡(5.630, -0.04, -0.71%)股份有限公司。2004 年 8 月—2015 年 2 月， 任职于中信证券(23.180, 0.46, 2.02%)股份有限公司。2015 年 3 月—2018 年 3 月，就职于泰康资产管理有限责任公司。2018 年 4 月至今，就职于国开泰富基金管理有限责任公司。","other"
"出1-14天  大量 押利率，限银行","fund"
"凉了","other"
"发的挺好呀","other"
"这图片真是应景","other"
"精功因为什么雷，有基本面大佬解析下吗","other"
"整量便宜出7D，AA+非永续，看一年内中债资信","fund"
"出6天和14天资金，中债","fund"
"我过去打杂行不","other"
"出14-21天，2.3亿，押利率，净价打折","fund"
"出7D  AA+   非永续 看中债资信","fund"
"谁透露一下中介的工资","other"
"都是一个公司的","other"
"精功集团公告称，截至昨日终未能按照约定筹措足额兑付资金，“18精功SCP003”未能按期足额偿付本息，已构成实质性违约。今日上午9:00-9:30，我们将对本事件进行详细解读，接入电话400-810-8228，参会密码请联系对口联系人。","other"
"出7D 14D，押AA+非永续，看一年内中债资信","fund"
"兑付 应该确定性较强","other"
"出7d 14d AA+国企限户","fund"
"泰舜协回违约了？有谁知道金额多大","other"
"收正源，加Q 352818197","second"
"工具都是私藏押箱底的，宏都是加密的","other"
"锌铁合金","other"
"irr一出头应该是常态","other"
"打新的不可能不赚钱，放心","other"
"做权益的也有信仰吧，茅台","other"
"个人觉得地产10-30名除了几家网红，其他aa+和aaa风险都差得不多，收益风险权衡吧","other"
"就不能好好做交易吗","other"
"https://m.yicai.com/video/100093423.html","other"
"【招商银行重点推介项目】
1、【19豫水利第一期债券融资计划】河南水利投资集团有限公司，地方国企，AAA，3亿，3年，5%-6%，预计8月8日发行

2、【19涪陵新城SCP001】重庆市涪陵区新城区开发（集团）有限公司，地方国企，AA+，5亿，270天，5%-6%，预计8月上旬发行

3、【19渝兴永CP001】重庆市永川区兴永建设发展有限公司，地方国企，AA，3亿，1年，5.5%-6.5%，预计8月中上旬发

4、【19长寿经开PPN001】重庆长寿经济技术开发区开发投资集团有限公司，地方国企，AA，7亿，3年，6.5-7.5%，预计8月中上旬发

5、【19渝惠通PPN002】重庆市永川区惠通建设发展有限公司，地方国企，AA+，5亿，3+2年，5.5%-6.5%，预计8月上旬发

6、【19均胜电子MTN001】宁波均胜电子股份有限公司，民营上市公司，AA+，5亿，3年，6-7%，预计8月底前发

7、【19沱牌MTN001】四川沱牌舍得集团有限公司，民企，AA，3亿，3+2年，7%-8%，预计8月发
欢迎随时来询，联系人招行林丁健，18318728640（微信同号）","first"
"出协议回购 需要的联系3003199630","other"
"8%+","other"
"空空空","other"
"Ofr
1.0055	101769012	17兵工物资MTN001	AA+	AA+	2000	3.61*
2.9536	101762044.IB	17云南水利MTN001	AA	AA	3000	5.16*
2.6421	101754014	17恒健MTN001	AAA	AAA	4000	3.58*
2.8361	101900717	19乌高新MTN001	AA+	AA+	1000	4.20*
2.6284	101900262	19浙国贸MTN001	AAA	AAA	4000	3.99*
2.0219	101800792	18津城建MTN012A	AAA	AAA	4000	3.85*
1.7459	101800383	18铜陵有色MTN002	AA+	AA+	3000	3.93*","second"
"奉旨炒股，谢谢","other"
"代银行出隔夜  3000  押利率 限银行券商自营","fund"
"然后毕业之后发现金融又好了","other"
"求各位老板别黑[CQ:face,id=36]……","other"
"打主城电话，完了还说一句别让我录音","other"
"感受太阳的光辉~！","other"
"出1M, 可押aa城投","fund"
"出隔夜6000万，上午还款，押利率，限银行农信[CQ:face,id=63]","fund"
"T。。。。","other"
"出在账4-5d 3900w 押券AA对券","fund"
"理由是？","other"
"[CQ:image,file=4F2A691939430FBECBB1B5B4DF459D17.jpg]","other"
"空啊啊啊啊","other"
"西王非标已经逾期了","other"
"就听群里大佬云山雾罩的瞎吹","other"
"[CQ:rich,text=
 新人入群 
]","other"
"哪个没问题啊","other"
"1Y 190005X2   加权利率 2.5948%   边际利率 2.6218%   全场倍数 3.71倍   边际倍数 1.63倍   
10Y 190006X2   加权利率 3.1442%   边际利率 3.1636%   全场倍数 3.62倍   边际倍数 1.31倍   
数据来源：QB利率招标室","other"
"中民投表示老子也是aaa","other"
"出2-3D，国企AA,对券对户","fund"
"5转6的结果吧","other"
"买买买啊啊啊","other"
"出一个月以上资金","fund"
"女的倒是好几个单身","other"
"出7-28天资金，可押AA+国企，优质民企，非永续非负面，不看中债","fund"
"科创板还有盘后交易吧？","other"
"出7天 押aa+ 不限户 非永续 对券 不看中债资信","fund"
"领导收了一堆黑钱 买各种烂债","other"
"从来都不提前行动","other"
"仙翁是老司机啊","other"
"。。。。。。","other"
"[CQ:face,id=89]出隔夜 4000万，押利率  欢迎小窗 [CQ:face,id=89]","fund"
"出14天以上长期资金，押利率，限银行农信","fund"
"差点爆了","other"
"出 7D 3300W 押AA+可永续 不看中债 先公募自营保险银行理财","fund"
"考虑海伟抵押的机构一定没玩过弘燃气","other"
"毕业不到三年的居多  基层信评 交易员居多","other"
"加权出隔夜4000万~押利率","fund"
"出上午还款隔夜  押券宽松","fund"
"出7D  1500w  国企AA+  对券对户","fund"
"会的吧，只要互相喜欢就好","other"
"[CQ:image,file=C86FA51742801ABA2CE218E04AFE9554.jpg]","other"
"西王","other"
"禧瑞学府","other"
"便宜出在账中债隔夜5000万  押AA+国企 4点前还款","fund"
"出11-13D 21D 1-4M","fund"
"出  隔夜  出 7天 不限户  AA+  对券 不看中债  非永续非通道","fund"
"稳个毛","other"
"出隔夜2500+1500+1800w","fund"
"西藏不发展能死吗","other"
"不是这条么","other"
"银行的人还出来推债的啊。。。","other"
"出7-14d  1e   aaa国企对券","fund"
"今天还有人在收","other"
"没人买赶紧多打点折[CQ:face,id=178]","other"
"可以下载群文件","other"
"出  在帐  7d、14d   整量  aaa信用，aa+存单","fund"
"哪家给新人六七十","other"
"出在账 7D 整量 AAA信用 AA+存单
出  14d   1e  aaa信用，aa+存单","fund"
"出隔夜6000万，押利率，限银行[CQ:image,file=A2CA8C108ACA4ABDFEF6F12D1921ED71.gif]","fund"
"理财户出6天资金2300万，欢迎小窗","fund"
"出隔夜","fund"
"出在账800w  7-14d  国企AA","fund"
"比如5年的AA，和5年的AA-，基本上收益率变化幅度是一样的","other"
"离婚了或者被绿了 更不好混","other"
"风控不否的，收益率达不到，业绩奖还是没戏","other"
"还是留了二十万买他们的理财","other"
"让我想起来人民的名义","other"
"看那个监控视频，那个女性哪有一丁点不乐意。。。","other"
"这个分析专业","other"
"西王怕是抗不过8月份","other"
"出14D 2.27E 押AA+非永续，看一年内中债资信","fund"
"湘潭九华又快有债要行权了","other"
"回售20%？","other"
"农商行还放委外","other"
"少用石材，还贵","other"
"私募那边一般来说至少3个点，回购利差算进去，少说4-5个大点","other"
"出隔夜-7d 1100w  AA+国企","fund"
"AJ运动鞋 相当于 护肤品中的LA MER吧","other"
"出7d 14d 押中债隐含AA以上，对券","fund"
"出隔夜 5000w 在账 AA对券 不看中债资信","fund"
"出上清隔夜2500  押券宽松","fund"
"出跨月 14D  3000-5000万  AA+ 非PPN  对券对户","fund"
"奥 原来如此","other"
"内幕？老板都不知道能不能活到明天，还内幕","other"
"二级收啊","other"
"。。。。","other"
"[CQ:rich,text=
 新人入群 
]","other"
"单身男女集散地...","other"
"前几日没有涨停板限制把，会不会很刺激…","other"
"5倍！","other"
"是63D的东旭集团","other"
"msjy好惨","other"
